2173140,0.4443,0.8826,0.1538,-2.6641,-0.1527,-1.9924
2173140,0.4502,0.8794,0.1614,-2.9466,-0.9160,-2.0534
2173150,0.4519,0.8831,0.1650,-2.6794,-1.2290,-2.1221
2173150,0.4536,0.8811,0.1519,-2.5573,-1.5038,-2.0076
2173160,0.4534,0.8792,0.1650,-2.3817,-2.0000,-2.1527
2173160,0.4502,0.8794,0.1643,-2.2366,-2.1908,-1.7176
2173170,0.4575,0.8784,0.1663,-2.0992,-2.5115,-1.7634
2173170,0.4514,0.8760,0.1604,-2.1145,-2.5344,-1.9847
2173180,0.4590,0.8689,0.1714,-2.2901,-3.0916,-2.1908
2173180,0.4531,0.8708,0.1755,-2.4351,-3.2901,-1.8321
2173190,0.4558,0.8640,0.1729,-2.6107,-3.2366,-2.3664
2173190,0.4500,0.8633,0.1763,-2.8550,-3.1450,-2.1374
2173200,0.4519,0.8584,0.1807,-3.4046,-3.0076,-2.0305
2173200,0.4487,0.8560,0.1831,-3.8015,-2.9008,-2.2519
2173210,0.4431,0.8586,0.1799,-4.1527,-2.7481,-2.3282
2173210,0.4412,0.8567,0.1853,-4.6183,-2.6718,-2.2748
2173220,0.4373,0.8586,0.1807,-5.2748,-2.4656,-2.2901
2173220,0.4331,0.8643,0.1797,-5.5649,-2.1298,-2.2748
2173230,0.4297,0.8608,0.1826,-5.9847,-1.7710,-2.2137
2173230,0.4287,0.8652,0.1763,-6.4427,-1.8244,-2.3206
2173240,0.4290,0.8669,0.1790,-6.7328,-1.8779,-2.1221
2173240,0.4192,0.8730,0.1760,-6.7176,-1.5420,-2.0458
2173250,0.4194,0.8743,0.1770,-6.9771,-1.3282,-2.2366
2173250,0.4182,0.8774,0.1797,-7.2061,-1.1069,-2.2443
2173260,0.4106,0.8804,0.1750,-7.3359,-1.0000,-2.1374
2173260,0.4136,0.8792,0.1714,-7.5420,-0.6107,-2.0153
2173270,0.4170,0.8835,0.1658,-7.5115,-0.7634,-2.1985
2173270,0.4109,0.8809,0.1746,-7.4427,-0.8321,-2.2824
2173280,0.4111,0.8831,0.1721,-7.2366,-0.6794,-2.1679
2173280,0.4138,0.8838,0.1677,-7.4275,-0.9084,-2.0687
2173290,0.4131,0.8821,0.1631,-7.2595,-1.1221,-2.3435
2173290,0.4128,0.8835,0.1577,-7.3053,-1.2977,-2.1374
2173300,0.4185,0.8835,0.1667,-7.2748,-1.3893,-2.0458
2173300,0.4207,0.8833,0.1665,-6.6489,-1.7786,-1.8168
2173310,0.4248,0.8867,0.1606,-6.6794,-2.0305,-2.1069
2173310,0.4231,0.8792,0.1582,-6.4427,-2.0916,-1.9695
2173320,0.4246,0.8792,0.1594,-6.1527,-2.4580,-2.0382
2173320,0.4275,0.8794,0.1560,-6.1221,-2.4809,-1.6870
2173330,0.4307,0.8792,0.1570,-5.7328,-2.8779,-1.8397
2173330,0.4341,0.8748,0.1484,-5.6870,-2.8397,-1.5496
2173340,0.4321,0.8782,0.1499,-5.5420,-2.9237,-1.8550
2173340,0.4346,0.8777,0.1575,-5.5420,-2.8473,-1.4962
2173350,0.4348,0.8831,0.1538,-5.6565,-3.0534,-1.4733
2173350,0.4309,0.8816,0.1492,-5.2366,-2.8702,-1.4046
2173360,0.4292,0.8833,0.1504,-5.4198,-3.3282,-1.2748
2173360,0.4250,0.8831,0.1501,-5.4504,-3.2137,-1.4427
2173370,0.4216,0.8823,0.1550,-5.5115,-3.2366,-1.0840
2173370,0.4241,0.8862,0.1592,-5.5496,-3.4275,-1.1221
2173380,0.4180,0.8826,0.1592,-5.5725,-3.4351,-1.2901
2173380,0.4182,0.8813,0.1638,-5.5725,-3.5420,-1.1603
2173390,0.4211,0.8821,0.1687,-5.6947,-3.5496,-1.0840
2173390,0.4209,0.8799,0.1648,-5.8321,-3.2977,-0.9695
2173400,0.4167,0.8816,0.1680,-5.8779,-3.4351,-1.1603
2173400,0.4231,0.8818,0.1655,-5.8855,-3.1908,-0.8702
2173410,0.4185,0.8813,0.1699,-5.6260,-3.1908,-0.6794
2173410,0.4199,0.8799,0.1709,-5.4656,-2.8626,-0.7099
2173420,0.4207,0.8850,0.1753,-5.6107,-3.0687,-1.0611
2173420,0.4160,0.8867,0.1726,-5.5115,-2.8779,-0.4580
