timestamp_ms,ax,ay,az,gx,gy,gz,tempo_s,a_res
2173140,0.4443,0.8826,0.1538,-2.6641,-0.1527,-1.9924,0.0,1.000019844803092
2173140,0.4502,0.8794,0.1614,-2.9466,-0.916,-2.0534,0.0,1.0010366426859707
2173150,0.4519,0.8831,0.165,-2.6794,-1.229,-2.1221,0.01,1.005636226475558
2173150,0.4536,0.8811,0.1519,-2.5573,-1.5038,-2.0076,0.01,1.002578565499981
2173160,0.4534,0.8792,0.165,-2.3817,-2.0,-2.1527,0.02,1.002890422728226
2173160,0.4502,0.8794,0.1643,-2.2366,-2.1908,-1.7176,0.02,1.0015083075042364
2173170,0.4575,0.8784,0.1663,-2.0992,-2.5115,-1.7634,0.03,1.0042651542296983
2173170,0.4514,0.876,0.1604,-2.1145,-2.5344,-1.9847,0.03,0.9984318304220874
2173180,0.459,0.8689,0.1714,-2.2901,-3.0916,-2.1908,0.04,0.9975200098243644
2173180,0.4531,0.8708,0.1755,-2.4351,-3.2901,-1.8321,0.04,0.9971923084340352
2173190,0.4558,0.864,0.1729,-2.6107,-3.2366,-2.3664,0.05,0.9920403469617554
2173190,0.45,0.8633,0.1763,-2.855,-3.145,-2.1374,0.05,0.9893778752327141
2173200,0.4519,0.8584,0.1807,-3.4046,-3.0076,-2.0305,0.06,0.9867708244572293
2173200,0.4487,0.856,0.1831,-3.8015,-2.9008,-2.2519,0.06,0.9836632045573321
2173210,0.4431,0.8586,0.1799,-4.1527,-2.7481,-2.3282,0.07,0.9827998677248588
2173210,0.4412,0.8567,0.1853,-4.6183,-2.6718,-2.2748,0.07,0.9812891622758299
2173220,0.4373,0.8586,0.1807,-5.2748,-2.4656,-2.2901,0.08,0.9803457247318418
2173220,0.4331,0.8643,0.1797,-5.5649,-2.1298,-2.2748,0.08,0.983301678021552
2173230,0.4297,0.8608,0.1826,-5.9847,-1.771,-2.2137,0.09,0.9792657912946822
2173230,0.4287,0.8652,0.1763,-6.4427,-1.8244,-2.3206,0.09,0.9815479713187736
2173240,0.429,0.8669,0.179,-6.7328,-1.8779,-2.1221,0.1,0.9836653953453888
2173240,0.4192,0.873,0.176,-6.7176,-1.542,-2.0458,0.1,0.9842934724968971
2173250,0.4194,0.8743,0.177,-6.9771,-1.3282,-2.2366,0.11,0.9857108348800879
2173250,0.4182,0.8774,0.1797,-7.2061,-1.1069,-2.2443,0.11,0.9884402308688168
2173260,0.4106,0.8804,0.175,-7.3359,-1.0,-2.1374,0.12,0.9870772614137152
2173260,0.4136,0.8792,0.1714,-7.542,-0.6107,-2.0153,0.12,0.9866283798877874
2173270,0.417,0.8835,0.1658,-7.5115,-0.7634,-2.1985,0.13,0.9909343520132905
2173270,0.4109,0.8809,0.1746,-7.4427,-0.8321,-2.2824,0.13,0.9875772273599671
2173280,0.4111,0.8831,0.1721,-7.2366,-0.6794,-2.1679,0.14,0.9891851343403821
2173280,0.4138,0.8838,0.1677,-7.4275,-0.9084,-2.0687,0.14,0.9901798674988298
2173290,0.4131,0.8821,0.1631,-7.2595,-1.1221,-2.3435,0.15,0.9875999341838778
2173290,0.4128,0.8835,0.1577,-7.3053,-1.2977,-2.1374,0.15,0.9878488649586029
2173300,0.4185,0.8835,0.1667,-7.2748,-1.3893,-2.0458,0.16,0.9917173942207528
2173300,0.4207,0.8833,0.1665,-6.6489,-1.7786,-1.8168,0.16,0.9924362095369154
2173310,0.4248,0.8867,0.1606,-6.6794,-2.0305,-2.1069,0.17,0.9962350576043788
2173310,0.4231,0.8792,0.1582,-6.4427,-2.0916,-1.9695,0.17,0.9884500442612161
2173320,0.4246,0.8792,0.1594,-6.1527,-2.458,-2.0382,0.18,0.989285681691593
2173320,0.4275,0.8794,0.156,-6.1221,-2.4809,-1.687,0.18,0.9901699904561843
2173330,0.4307,0.8792,0.157,-5.7328,-2.8779,-1.8397,0.19,0.9915362474463554
2173330,0.4341,0.8748,0.1484,-5.687,-2.8397,-1.5496,0.19,0.9877957329326748
