1910760,0.1548,0.9585,0.1562,-2.0687,0.2748,-1.2595
1910760,0.1511,0.9585,0.1611,-2.1527,0.1985,-1.0611
1910770,0.1450,0.9580,0.1575,-2.1069,0.2290,-1.1298
1910770,0.1445,0.9590,0.1541,-2.2061,0.2595,-1.1069
1910780,0.1428,0.9600,0.1487,-2.5191,0.9008,-1.0229
1910780,0.1438,0.9666,0.1501,-2.4580,1.8855,-0.7252
1910790,0.1350,0.9697,0.1467,-2.1374,2.2901,-0.5038
1910790,0.1287,0.9734,0.1504,-2.0840,2.7863,-0.3435
1910800,0.1262,0.9771,0.1465,-1.9313,3.2443,-0.5267
1910800,0.1223,0.9824,0.1492,-1.4962,3.8702,-0.1221
1910810,0.1091,0.9827,0.1602,-1.2901,4.3053,0.2366
1910810,0.1099,0.9807,0.1538,-1.0076,4.4504,0.0687
1910820,0.0945,0.9878,0.1572,-0.9160,5.1985,0.5115
1910820,0.0889,0.9868,0.1587,-0.8321,5.8397,0.5344
1910830,0.0872,0.9888,0.1616,-1.1985,7.3435,0.8015
1910830,0.0818,0.9888,0.1580,-1.5191,8.4275,1.1527
1910840,0.0745,0.9829,0.1538,-1.6641,9.1603,1.1603
1910840,0.0645,0.9783,0.1511,-1.4198,10.2137,1.2290
1910850,0.0645,0.9709,0.1543,-1.4656,10.6183,0.9466
1910850,0.0598,0.9609,0.1492,-1.5802,10.8321,0.6183
1910860,0.0625,0.9585,0.1445,-1.4885,11.1069,0.6107
1910860,0.0703,0.9556,0.1409,-1.2290,11.5038,0.2137
1910870,0.0793,0.9568,0.1340,-1.6031,11.7481,-0.0382
1910870,0.0945,0.9602,0.1326,-1.4580,12.0611,-0.4046
1910880,0.1025,0.9697,0.1252,-1.2901,12.2977,-0.6794
1910880,0.1104,0.9729,0.1316,-1.0992,12.0382,-1.0611
1910890,0.1272,0.9775,0.1272,-0.7863,11.9313,-1.1603
1910890,0.1345,0.9844,0.1252,-0.3664,12.2977,-1.6641
1910900,0.1433,0.9839,0.1199,-0.1527,11.4580,-1.8321
1910900,0.1538,0.9834,0.1262,-0.0076,10.6870,-2.0763
1910910,0.1499,0.9895,0.1172,0.1985,9.9695,-2.5420
1910910,0.1599,0.9873,0.1250,0.5954,8.9847,-2.7099
1910920,0.1594,0.9885,0.1309,1.0840,7.9237,-3.1527
1910920,0.1646,0.9875,0.1250,1.6565,6.7863,-3.3969
1910930,0.1724,0.9841,0.1274,1.9466,4.9924,-3.5573
1910930,0.1763,0.9836,0.1292,2.5802,4.0076,-3.6794
1910940,0.1799,0.9814,0.1262,2.6718,2.9924,-3.8321
1910940,0.1846,0.9819,0.1267,2.8397,1.9160,-4.1832
1910950,0.1885,0.9763,0.1372,3.1527,1.0534,-4.0840
1910950,0.1926,0.9727,0.1384,3.1603,-0.2595,-4.2672
1910960,0.1912,0.9683,0.1338,3.4962,-1.1756,-4.4656
1910960,0.1943,0.9636,0.1370,3.3664,-2.2443,-4.4275
1910970,0.2007,0.9656,0.1389,3.3359,-2.9313,-4.1832
1910970,0.1943,0.9573,0.1433,3.2061,-4.0000,-4.3359
1910980,0.1958,0.9556,0.1309,3.0763,-4.9618,-4.1145
1910980,0.1926,0.9490,0.1343,2.8779,-5.5191,-3.5954
1910990,0.1921,0.9429,0.1289,2.5878,-5.8168,-3.4046
1910990,0.1836,0.9424,0.1252,2.3282,-5.7252,-3.1756
1911000,0.1829,0.9392,0.1301,2.0305,-5.8244,-2.9847
1911000,0.1760,0.9429,0.1252,1.9695,-5.5344,-2.9237
1911000,0.1765,0.9446,0.1318,1.5191,-5.2137,-2.8168
1911010,0.1689,0.9360,0.1267,1.1374,-4.9542,-2.5725
1911010,0.1594,0.9341,0.1326,0.5115,-4.4885,-2.3664
1911020,0.1577,0.9282,0.1367,0.1908,-4.5267,-2.5038
1911020,0.1565,0.9302,0.1460,-0.4809,-4.4733,-2.5267
