timestamp_ms,ax,ay,az,gx,gy,gz,tempo_s,a_res
1888510,0.0979,1.0063,0.1338,4.229,8.916,3.1679,0.6,1.0198659421708325
1888510,0.092,1.0129,0.127,3.4656,12.5038,4.0076,0.6,1.0249680043786733
1888520,0.0835,1.0271,0.1204,2.6947,15.2824,4.8702,0.61,1.0374983469866348
1888520,0.0774,1.0334,0.1086,2.2595,18.4504,5.3817,0.61,1.041969423735649
1888530,0.0754,1.0332,0.0979,1.8321,21.5496,5.9389,0.62,1.0405632176854993
1888530,0.0627,1.0327,0.0874,1.4198,24.2443,6.3893,0.62,1.0382867330366887
1888540,0.063,1.0234,0.0793,1.3359,26.9771,6.5649,0.63,1.028399265849602
1888540,0.0535,1.0186,0.0713,1.5649,28.855,6.2672,0.63,1.0224929828610072
1888550,0.0459,1.0078,0.0552,2.2137,30.4733,6.145,0.64,1.0103537449824194
1888550,0.0437,1.0024,0.0544,2.8931,30.8321,5.7023,0.64,1.0048257610153115
1888560,0.0452,0.9985,0.0466,3.5038,31.2595,5.1221,0.65,1.0006082400220377
1888560,0.0454,0.989,0.0425,4.5954,31.5954,4.9695,0.65,0.9909532834599217
1888570,0.0413,0.9895,0.0447,5.5115,31.5191,4.0,0.66,0.9913697746048141
1888570,0.0479,0.9824,0.0605,6.2748,31.0916,3.5496,0.66,0.9854260093989807
1888570,0.0466,0.9766,0.0569,7.2824,30.6794,2.916,0.66,0.979365473150856
1888580,0.0542,0.9792,0.0635,7.8397,29.542,1.771,0.67,0.9827525273434813
1888580,0.0659,0.9778,0.0681,8.626,27.8244,0.9084,0.67,0.9823814228699563
1888590,0.0635,0.9797,0.0764,9.3664,25.7481,0.6031,0.68,0.9847239714762711
1888590,0.0725,0.9766,0.0901,10.3969,23.0,-0.1298,0.68,0.9834235201580243
1888600,0.0847,0.9697,0.0972,12.0,19.6412,-1.4046,0.69,0.978233111277675
1888600,0.0981,0.9666,0.1108,13.6565,16.2748,-2.4122,0.69,0.9778628789354875
1888610,0.1169,0.9722,0.1121,15.2519,12.3588,-3.7328,0.7,0.9855987317361969
1888610,0.1372,0.9758,0.1235,16.4656,9.313,-4.5191,0.7,0.9931071090270173
1888620,0.1536,0.9827,0.1233,17.5496,6.7176,-5.145,0.71,1.0022450498755282
1888620,0.1658,0.9792,0.1367,18.4886,5.084,-5.145,0.71,1.0025014563580443
1888630,0.1814,0.9844,0.1377,19.6794,3.5496,-5.4885,0.72,1.010401212390405
1888630,0.1829,0.9751,0.1406,20.6641,2.8321,-5.6107,0.72,1.0020183531253306
1888640,0.189,0.9636,0.1462,21.1908,2.542,-5.8855,0.73,0.9927841658688963
1888640,0.1934,0.96,0.1599,21.8244,1.8092,-5.7252,0.73,0.9922557986729027
1888650,0.2063,0.9551,0.1646,22.6031,0.6336,-5.1374,0.74,0.9908929609195939
1888650,0.2148,0.9575,0.1709,22.771,0.0305,-5.0305,0.74,0.9960683209499236
1888660,0.2175,0.958,0.1719,22.5954,-0.626,-4.1527,0.75,0.9973063019955303
1888660,0.2241,0.9592,0.1692,22.5573,-0.3664,-3.6641,0.75,0.9994568975198481
1888670,0.2239,0.9648,0.1655,21.8473,0.0611,-2.6031,0.76,1.0041715490890986
1888670,0.2156,0.9727,0.1584,21.4046,0.374,-1.7176,0.76,1.0088207026027967
1888680,0.208,0.9751,0.1443,20.5267,1.3817,-1.1221,0.77,1.007425679640935
1888680,0.2019,0.9785,0.1379,20.2214,2.374,-0.229,0.77,1.0085842899827462
1888690,0.1885,0.9773,0.1272,19.9771,3.0763,0.6031,0.78,1.0034078831661628
1888690,0.1787,0.9868,0.1211,19.9237,3.8015,1.2061,0.78,1.0101352087715783
1888700,0.1609,0.9893,0.1182,19.5191,3.7405,1.5344,0.79,1.0092445392470548
1888700,0.1514,0.9902,0.1116,19.458,4.1374,2.1145,0.79,1.0079050352091707
1888710,0.146,0.9932,0.1042,19.4733,4.3969,2.5725,0.8,1.0092670013430538
1888710,0.1338,0.9937,0.1001,19.6641,4.0992,2.6489,0.8,1.0076517950165127
1888720,0.1296,0.9971,0.0991,19.9466,4.4275,2.9389,0.81,1.0103590351949152
1888720,0.1167,1.01,0.0925,20.0611,5.3817,3.1603,0.81,1.0209187724789863
1888730,0.1116,1.0002,0.0847,20.3893,6.0153,3.542,0.82,1.009964697402835
1888730,0.1172,1.0068,0.0837,20.9084,6.8931,4.084,0.82,1.0170485583294437
1888740,0.0984,1.0105,0.0898,21.0992,8.1145,4.1832,0.83,1.01924327321793
1888740,0.0896,1.0144,0.0928,21.2366,8.6412,4.4427,0.83,1.0225690001168626
1888750,0.0884,1.0229,0.0918,21.7939,10.1527,5.0687,0.84,1.0308085224715595
1888750,0.0835,1.0247,0.0913,22.2824,11.626,5.2824,0.84,1.0321424465644264
1888760,0.0718,1.0117,0.0969,22.5725,11.9618,5.626,0.85,1.0188629642891138
1888760,0.0618,1.002,0.1201,22.3893,11.7481,5.626,0.85,1.0110624362520841
1888770,0.0613,0.9998,0.0959,23.0534,13.8702,5.8626,0.86,1.0062576906538405
1888770,0.0574,0.9905,0.095,23.5191,14.3817,6.1069,0.86,0.9966995585430948
1888780,0.0422,0.9788,0.1023,23.5496,14.1985,6.1145,0.87,0.9850358216836583
1888780,0.0471,0.9731,0.0911,24.2137,14.6107,6.0763,0.87,0.9784892590110532
1888790,0.033,0.9734,0.092,24.145,13.9618,5.8855,0.88,0.9782947204191589
1888790,0.0239,0.97,0.0999,24.5038,13.0916,6.084,0.88,0.9754236105405693
1888800,0.0144,0.9724,0.0852,24.5649,12.5038,5.6718,0.89,0.9762316118626768
1888800,0.0332,0.9734,0.0706,24.8321,12.9847,5.4351,0.89,0.9765214590576083
1888810,0.0271,0.9744,0.0833,26.0,11.5725,5.8702,0.9,0.9783295252623219
1888810,0.0247,0.9758,0.073,26.9771,9.8779,5.5267,0.9,0.978838459604035
1888820,0.0393,0.9785,0.0657,27.2061,9.0534,5.3435,0.91,0.9814903107010278
1888820,0.0469,0.9851,0.0649,27.6183,9.4809,5.4504,0.91,0.9883489414169472
1888830,0.0557,0.9973,0.0645,28.1603,9.1985,5.2214,0.92,1.0009345782817176
1888830,0.0483,0.9958,0.0776,28.4886,9.1145,5.2901,0.92,0.9999861449040182
1888840,0.0737,1.0,0.0598,28.0611,10.6031,4.9695,0.93,1.0044937680244712
1888840,0.0867,0.9995,0.0571,28.0458,12.2977,4.3282,0.93,1.0048768830060726
1888850,0.0747,0.9846,0.0754,28.2977,13.4962,4.4656,0.94,0.9903042007383388
1888850,0.0859,0.9744,0.0691,28.7786,14.3664,4.5954,0.94,0.9806166325328161
1888860,0.0942,0.9705,0.0674,29.6183,14.6107,4.7481,0.95,0.9773876661795974
1888860,0.0962,0.9617,0.072,30.3588,15.5038,5.2748,0.95,0.9691776565728287
1888870,0.1089,0.9614,0.0815,30.8015,16.6641,5.7557,0.96,0.9709744692833072
1888870,0.1174,0.9521,0.0713,31.4046,17.9466,6.2061,0.96,0.9619567869712234
1888880,0.1187,0.9502,0.0898,31.5114,19.4351,6.4809,0.97,0.961786759110355
1888880,0.1353,0.9412,0.0891,31.8321,19.9542,7.0076,0.97,0.9550404912881967
1888890,0.1331,0.9365,0.0991,32.0992,19.9771,7.3588,0.98,0.9510881504886916
1888890,0.1357,0.9304,0.0928,32.7099,19.2748,7.6794,0.98,0.9448124099523671
1888900,0.1423,0.9407,0.0918,33.0305,18.1145,7.6565,0.99,0.9558206003220479
1888900,0.1472,0.9412,0.0901,33.542,16.2901,7.3969,0.99,0.9568925174751866
1888910,0.1416,0.9414,0.0872,33.1603,14.687,7.5267,1.0,0.9559750833573017
1888910,0.1392,0.9453,0.0918,32.8321,13.3664,7.6183,1.0,0.9598937284928993
1888920,0.1387,0.95,0.0842,32.7634,12.3893,7.4427,1.01,0.9637568832439019
1888920,0.1411,0.959,0.0693,32.5267,11.4809,7.6336,1.01,0.9717986931458593
1888920,0.1396,0.9666,0.0588,32.1908,10.855,7.3359,1.01,0.9783972403885858
1888930,0.1384,0.9717,0.0581,32.3206,9.9237,7.2443,1.02,0.9832248267817488
1888930,0.1384,0.9756,0.0471,32.4504,9.3588,7.6794,1.02,0.9864929447289525
1888940,0.1409,0.9827,0.052,32.458,8.1832,7.6183,1.03,0.9941107081205796
1888940,0.1421,0.9858,0.0391,32.5267,7.5344,7.4046,1.03,0.9967561687795066
1888950,0.1499,0.9971,0.0422,32.7863,6.9313,7.542,1.04,1.0091874256053728
1888950,0.145,0.999,0.0459,32.8092,6.5267,7.5878,1.04,1.0105111627290417
1888960,0.1448,0.999,0.0496,32.6489,6.4046,8.2214,1.05,1.0106573108625891
1888960,0.1577,1.0027,0.0522,32.6718,6.3053,8.6794,1.05,1.0163667743487093
1888970,0.1592,0.9978,0.0525,32.6183,6.4122,8.5344,1.06,1.0117834402677284
1888970,0.1604,0.9961,0.0601,32.7557,6.9695,9.0458,1.06,1.0107202283520402
1888980,0.1602,0.988,0.0532,32.9618,7.771,9.4046,1.07,1.0023164570134524
1888980,0.1621,0.9839,0.052,33.5344,8.6489,9.6107,1.07,0.9985187128942552
1888990,0.1648,0.9744,0.0701,34.1069,8.771,10.4046,1.08,0.9907211565319478
1888990,0.1697,0.9587,0.0562,34.9618,8.4962,10.9237,1.08,0.9752241896097532
1889000,0.1687,0.9526,0.0552,35.8321,8.2748,11.4962,1.09,0.9689961248632525
1889000,0.1653,0.9419,0.0417,37.6336,8.3206,12.0305,1.09,0.957203525902407
1889010,0.1599,0.9368,0.0327,38.9618,9.084,12.8321,1.1,0.9509109001373367
1889010,0.1604,0.9326,0.019,40.1298,9.7252,13.2519,1.1,0.9464839776773825
1889020,0.1489,0.9355,0.0166,41.4351,10.6489,13.7023,1.11,0.947421247386821
1889020,0.1384,0.9351,-0.0005,42.9008,11.5573,14.6031,1.11,0.9452866337783478
1889030,0.124,0.9387,-0.012,44.5802,11.8779,14.7634,1.12,0.9469306680005669
1889030,0.1108,0.949,-0.0217,46.4809,12.2519,15.1908,1.12,0.9556926964249542
1889040,0.1028,0.9639,-0.0374,48.3511,12.5344,15.2061,1.13,0.9700875269788805
1889040,0.0911,0.9712,-0.0549,49.7557,12.5191,15.0458,1.13,0.9770069907631163
1889050,0.0784,0.9812,-0.0662,51.9466,12.4046,15.4046,1.14,0.9865507792303445
1889050,0.0742,0.9929,-0.0715,53.9542,12.4809,15.374,1.14,0.9982325881276367
1889060,0.0679,1.0046,-0.0754,55.7023,13.1756,15.4656,1.15,1.0097112111886248
1889060,0.0713,1.0215,-0.0776,57.4733,13.5954,15.4962,1.15,1.0269214672992284
1889070,0.0818,1.0327,-0.0781,58.5038,14.5344,16.2214,1.16,1.0388744582479637
1889070,0.084,1.0405,-0.0759,59.1145,15.5573,16.7176,1.16,1.0466408457536902
1889080,0.0854,1.0449,-0.0894,60.3664,16.0763,17.7481,1.17,1.0521889231502106
1889080,0.0867,1.0535,-0.083,61.4427,15.8931,18.9313,1.17,1.0603151135393667
1889090,0.0808,1.0544,-0.0986,63.5496,14.9466,19.9542,1.18,1.0620781327190576
1889090,0.0796,1.0654,-0.1113,67.2672,13.8397,21.8397,1.18,1.0741512975368042
1889100,0.0813,1.0757,-0.1372,72.6412,13.1679,23.5725,1.19,1.0874575945755312
1889100,0.0781,1.0852,-0.1519,80.0153,12.6794,25.7252,1.19,1.098559174555472
1889110,0.0742,1.075,-0.1375,87.687,10.6794,27.3206,1.2,1.0862950289861404
1889120,0.0615,1.074,-0.127,95.8855,9.3053,28.8015,1.21,1.0832300078930606
1889120,0.0513,1.0635,-0.103,104.1298,7.3053,29.5725,1.21,1.0697069411759466
1889130,0.0449,1.054,-0.0872,112.4657,7.1985,29.8244,1.22,1.0585536594807086
1889130,0.0339,1.0483,-0.0708,120.8779,6.626,29.4733,1.22,1.0512348643381269
1889140,0.0286,1.043,-0.0771,131.1145,6.7481,28.2366,1.23,1.046236765746645
1889140,0.02,1.0566,-0.043,138.8244,6.6336,28.4504,1.23,1.057663727278193
1889150,0.0178,1.0684,-0.0461,144.8855,10.8015,28.1908,1.24,1.069542243205008
1889150,-0.0134,1.0276,-0.1428,151.3664,20.2137,27.5496,1.24,1.0375611596431318
1889160,-0.0413,1.0012,0.1245,160.2901,13.1985,25.458,1.25,1.0097560992635797
1889160,0.0098,0.9946,0.0664,173.1374,-4.6794,23.3664,1.25,0.9968621569705614
1889170,0.064,0.9792,-0.0647,186.5649,-7.9542,22.2595,1.26,0.9834199153972834
1889170,0.1462,0.9966,-0.146,193.2443,-4.6489,21.1832,1.26,1.0177927097400532
1889180,0.1853,0.9827,-0.2585,195.4122,12.1069,21.6412,1.27,1.0328880045774564
1889180,0.1963,0.9531,-0.2344,195.0687,19.6336,20.542,1.27,1.000937890181004
1889190,0.2295,0.9136,-0.2639,198.5343,11.5725,18.9466,1.28,0.9782527383043709
1889190,0.3259,0.8733,-0.3262,206.5878,-5.5649,17.6565,1.28,0.987557664139163
1889200,0.4163,0.8276,-0.5098,217.7557,-18.8855,16.9008,1.29,1.0574135851217348
1889200,0.5066,0.7971,-0.6345,230.3588,-26.9695,17.2824,1.29,1.137805879752781
1889210,0.6611,0.834,-0.6226,241.6412,-28.4427,19.3969,1.3,1.2329801174390445
1889210,0.7107,0.8247,-0.2927,236.4733,-35.626,25.8397,1.3,1.1273410619683821
1889220,0.7493,0.7686,-0.0833,217.6031,-36.6412,31.229,1.31,1.0766314782691428
1889220,0.606,0.7175,0.0212,198.6336,-32.9771,37.8244,1.31,0.9394102884256698
1889230,0.3923,0.6411,0.0601,186.8244,-30.145,42.0229,1.32,0.7540029907102491
1889230,0.0996,0.5007,0.2212,176.4427,-30.4504,43.8473,1.32,0.5563722584744858
1889240,-0.2183,0.3242,0.4807,159.313,-30.4122,42.0076,1.33,0.6195425893350675
1889250,-0.4155,0.2095,0.3984,143.6565,-21.3817,37.1298,1.34,0.6125790234737066
1889250,-0.6296,0.1445,0.4673,133.6031,-16.8702,29.1679,1.34,0.7972739177973903
1889260,-0.6868,0.0935,0.6145,126.5802,-17.4351,21.5878,1.35,0.9263081236823955
1889260,-0.5486,0.0654,0.5972,125.0458,-19.1756,18.1832,1.35,0.8135643551680468
1889270,-0.3291,0.0151,0.4014,131.6794,-18.1221,16.8702,1.36,0.5192848736483665
1889270,-0.1223,-0.0532,0.2017,143.458,-12.5191,17.9542,1.36,0.24180657559297267
1889280,-0.0605,-0.0754,0.1294,144.6641,-4.084,16.1679,1.37,0.1615232800558483
1889280,0.0088,-0.1003,0.1079,135.8779,5.8473,12.3435,1.37,0.14758028323593908
1889290,0.0911,-0.0894,0.0659,118.916,8.2901,8.8321,1.38,0.14364671941955373
1889290,0.1548,-0.0896,-0.0222,104.9618,10.2137,5.8015,1.38,0.18023329326181664
1889300,0.1926,-0.0381,-0.0586,87.8931,15.1374,3.6031,1.39,0.20489101981297275
1889300,0.2766,0.0376,-0.0613,68.3817,24.4504,4.8779,1.39,0.28579539884329835
1889310,0.3374,0.0906,-0.0979,51.0534,34.0763,10.084,1.4,0.36281059797089715
1889310,0.3606,0.1377,-0.1794,40.1832,46.2519,17.5802,1.4,0.425650102783965
1889320,0.3362,0.1606,-0.1633,34.687,57.626,25.4962,1.41,0.4068042403908789
1889320,0.303,0.1687,-0.0674,30.6107,62.5725,33.1832,1.41,0.3532866399964765
1889330,0.2732,0.1536,-0.1526,28.4886,68.5115,40.8626,1.42,0.3485942627181348
1889330,0.2759,0.1482,-0.0195,26.7252,72.0611,48.4885,1.42,0.31379021654602296
1889340,0.2786,0.1301,-0.0107,22.2061,71.1908,53.6794,1.43,0.3076661502343084
1889340,0.2703,0.083,-0.0605,16.4198,77.9771,57.4733,1.43,0.28915625533610717
1889350,0.2659,0.0168,-0.1338,10.5725,91.2366,60.6031,1.44,0.2981400509827555
1889350,0.2456,-0.0505,-0.1821,4.145,107.8473,62.5573,1.44,0.30988710847661927
1889360,0.2422,-0.0916,-0.1912,-0.2901,122.458,64.687,1.45,0.3218832707675253
1889360,0.2527,-0.0854,-0.1123,-2.7023,128.5496,66.2214,1.45,0.2894162054896028
1889370,0.2639,-0.0388,0.0286,-3.7099,124.1985,68.2824,1.46,0.2682659314933598
1889380,0.2671,-0.064,0.1221,-1.8244,112.3053,71.1298,1.47,0.3005774775328318
1889380,0.1313,-0.0327,0.2439,0.5573,94.2595,73.2824,1.47,0.27891968378011617
