timestamp_ms,ax,ay,az,gx,gy,gz,tempo_s,a_res
1582750,0.6968,0.6768,0.1689,1.0153,5.7099,-2.9237,0.0,0.9859592740067917
1582760,0.6965,0.6707,0.1658,1.229,5.7099,-3.0305,0.01,0.981040457881325
1582760,0.6985,0.6714,0.1655,1.1908,5.6794,-2.9771,0.01,0.9828888339990438
1582770,0.7026,0.6775,0.1689,0.9389,5.4198,-2.5802,0.02,0.9905454154151642
1582770,0.7007,0.675,0.1675,0.8702,5.0534,-2.6641,0.02,0.9872495834387575
1582780,0.7058,0.6714,0.1545,0.6794,4.6412,-2.7099,0.03,0.9863071783171812
1582780,0.7014,0.6687,0.1604,0.8015,4.313,-2.3282,0.03,0.9822676875475442
1582790,0.7073,0.6711,0.1611,0.6794,4.3053,-2.1908,0.04,0.9882316074686136
1582790,0.7068,0.666,0.1533,0.4733,4.2977,-2.0534,0.04,0.9831699395323273
1582790,0.71,0.6702,0.1562,0.1908,4.0916,-2.0229,0.04,0.98877018563466
1582800,0.7075,0.6707,0.1572,0.1985,4.2137,-2.0687,0.05,0.9874748503126548
1582800,0.7107,0.6711,0.1545,-0.3206,4.0153,-1.5878,0.05,0.9896160619149226
1582810,0.7192,0.6738,0.1433,-0.2137,4.0916,-1.3359,0.06,0.9958865246603149
1582810,0.72,0.6741,0.1501,-0.2977,4.3359,-1.3282,0.06,0.9976676901654178
1582820,0.7258,0.6711,0.145,-0.4046,4.6031,-1.0916,0.07,0.9990925132338847
1582820,0.7268,0.6743,0.1504,-0.5878,4.9771,-0.5573,0.07,1.0027656206711517
1582830,0.7273,0.6689,0.1487,-0.6947,5.2061,-0.4122,0.08,0.999251815109685
1582830,0.73,0.6741,0.1484,-0.4427,5.458,-0.3435,0.08,1.004655846546468
1582840,0.7278,0.6716,0.1431,-0.5725,5.3282,-0.2977,0.09,1.000608319973405
1582840,0.7283,0.6743,0.1482,-0.626,5.1679,0.0076,0.09,1.0035260933329038
1582850,0.7278,0.6677,0.1482,-0.9237,4.7252,-0.145,0.1,0.9987388898005324
1582850,0.7336,0.6699,0.1499,-0.8931,5.2901,-0.0458,0.1,1.004691484984321
1582860,0.7314,0.6758,0.1523,-1.0992,5.0611,-0.1145,0.11,1.0073960938975295
1582860,0.7346,0.676,0.1575,-1.2137,4.7405,-0.0534,0.11,1.0106529621982019
1582870,0.7253,0.6753,0.1541,-1.0763,4.5267,-0.2061,0.12,1.002914248577614
1582870,0.7324,0.6689,0.1562,-1.2595,4.0534,-0.3664,0.12,1.0041092619829777
1582880,0.729,0.6777,0.1609,-1.2824,3.6183,-0.4046,0.13,1.0082693588520877
1582880,0.731,0.6726,0.1602,-1.374,2.9618,-0.626,0.13,1.0061887496886457
1582890,0.7278,0.6672,0.1663,-1.3664,2.3588,-0.4656,0.14,1.0012514019965215
1582890,0.7271,0.6682,0.166,-1.3359,1.8397,-0.6641,0.14,1.0013599003355387
1582900,0.7305,0.6663,0.1621,-1.6489,1.2214,-0.626,0.15,1.001929313873988
1582900,0.7222,0.6658,0.1641,-1.6489,1.2748,-0.6794,0.15,0.9958871873862019
1582910,0.7268,0.667,0.1626,-1.4198,0.687,-0.4504,0.16,0.9997829764503894
1582910,0.7295,0.6614,0.1624,-1.8092,0.7023,-0.2672,0.16,0.9979949749372489
1582920,0.7261,0.658,0.1633,-2.084,0.5878,-0.4809,0.17,0.9934042983599376
1582920,0.7266,0.6575,0.1594,-2.2901,0.1756,-0.145,0.17,0.9928052024440646
1582930,0.7283,0.6599,0.1653,-2.3817,-0.4656,-0.229,0.18,0.9966007174390353
1582930,0.7195,0.6594,0.1643,-2.7176,-0.5115,-0.5878,0.18,0.9896883853011512
1582940,0.7266,0.6611,0.1631,-3.0229,-1.2443,-0.2214,0.19,0.9957923377893606
1582940,0.7285,0.6621,0.1606,-3.2137,-1.9237,-0.2824,0.19,0.9974372260949559
1582950,0.7322,0.6575,0.1604,-3.4504,-2.3282,-0.4275,0.2,0.9970713364649492
1582950,0.7246,0.657,0.1658,-3.8473,-3.1527,-0.6183,0.2,0.9920603812268687
1582960,0.7354,0.6599,0.1667,-4.4427,-4.0076,-0.6489,0.21,1.0020329635296437
1582960,0.7285,0.6589,0.1614,-4.7405,-4.626,-0.771,0.21,0.995445337524869
1582970,0.731,0.6631,0.1711,-5.1298,-5.3664,-1.0076,0.22,1.0016675196890434
1582970,0.7324,0.6599,0.1797,-5.7481,-6.3664,-0.8397,0.22,1.0020827610531977
1582980,0.7368,0.6577,0.1743,-6.2214,-7.2901,-1.3206,0.23,1.0029077824007548
1582980,0.7405,0.6553,0.1772,-6.5649,-8.2214,-1.1908,0.23,1.0045686537016771
1582990,0.7444,0.6521,0.1755,-7.2061,-8.6336,-1.4733,0.24,1.0050701567552387
1582990,0.7473,0.6533,0.1758,-7.4733,-9.2824,-1.3282,0.24,1.0080495126728648
1583000,0.7576,0.6411,0.1743,-7.8473,-9.8321,-1.2901,0.25,1.0076445107278658
1583000,0.7542,0.6392,0.188,-8.1603,-10.4275,-0.9084,0.25,1.0063489851935064
1583010,0.7571,0.635,0.1929,-8.6641,-11.0153,-1.1298,0.26,1.0067948251754177
1583010,0.7605,0.6282,0.188,-8.9237,-11.7634,-0.8931,0.26,1.0041610876746818
1583020,0.7559,0.6211,0.2024,-9.4351,-12.2519,-0.5038,0.27,0.999057445795786
1583020,0.7598,0.6216,0.2004,-10.1679,-12.5649,-0.5725,0.27,1.001919537687533
1583030,0.762,0.6167,0.2043,-10.8015,-12.9618,-0.374,0.28,1.0013497790482604
1583030,0.7644,0.614,0.2092,-11.0687,-13.7634,-0.313,0.28,1.0025307975319262
1583040,0.759,0.616,0.2078,-11.5115,-14.6565,-0.2748,0.29,0.9993587143763745
