timestamp_ms,ax,ay,az,gx,gy,gz,tempo_s,a_res
2153380,0.4146,0.9077,0.1375,-6.458,-6.229,-4.7557,0.0,1.0073324674604704
2153390,0.4082,0.9048,0.1218,-6.2672,-6.4122,-4.5344,0.01,1.0000627580307149
2153390,0.3989,0.8955,0.1221,-6.2672,-6.0611,-4.5496,0.01,0.9879017511878395
2153400,0.3962,0.8911,0.1348,-6.5954,-6.3511,-5.0687,0.02,0.9844819399054511
2153400,0.4006,0.8896,0.136,-6.5725,-6.6107,-5.145,0.02,0.9850708197891154
2153410,0.4133,0.9053,0.1477,-6.8931,-6.8779,-5.2595,0.03,1.0060816418164085
2153410,0.4028,0.9089,0.1482,-7.0458,-7.229,-5.7252,0.03,1.005141925302094
2153420,0.4009,0.9031,0.1423,-7.2595,-6.771,-5.8931,0.04,0.9982783730002369
2153420,0.3923,0.8992,0.1462,-7.1908,-6.4809,-6.1603,0.04,0.9918842523197957
2153430,0.3943,0.8896,0.1377,-7.687,-6.0534,-6.4885,0.05,0.9827624026182523
2153430,0.3979,0.8936,0.145,-7.771,-5.8397,-6.5802,0.05,0.9888732830853506
2153440,0.3992,0.8994,0.1404,-8.3053,-5.5802,-6.9237,0.06,0.9939784504706326
2153440,0.3923,0.8918,0.1328,-8.229,-4.6031,-6.8168,0.06,0.9832814297036225
2153450,0.3933,0.8875,0.1296,-8.2443,-4.3588,-6.7481,0.07,0.9793555534125489
2153450,0.3938,0.8853,0.1326,-8.145,-3.6107,-6.4962,0.07,0.9779658940883368
2153460,0.3977,0.886,0.1394,-8.3588,-3.6489,-6.145,0.08,0.9811185708159845
2153460,0.396,0.8928,0.1287,-8.0153,-3.7328,-5.6718,0.08,0.9851251341834701
2153470,0.3938,0.8867,0.1218,-8.2748,-3.5878,-5.5573,0.09,0.9778295199062054
2153470,0.3918,0.8882,0.1179,-8.1221,-3.1908,-5.4656,0.09,0.9779094487732491
2153480,0.3943,0.8896,0.115,-7.7481,-3.4733,-4.8168,0.1,0.9798396042210173
2153480,0.4004,0.8889,0.1172,-7.6947,-3.7786,-4.2366,0.1,0.9819364592477459
2153490,0.3994,0.8965,0.1196,-7.8626,-4.2443,-3.8855,0.11,0.988704591877675
2153490,0.3948,0.8906,0.1062,-7.4198,-4.1374,-3.6183,0.11,0.9799560398303588
2153500,0.3911,0.8894,0.1089,-7.3206,-3.9924,-3.4885,0.12,0.9776762142959191
2153500,0.3887,0.8889,0.1055,-7.2061,-4.0458,-3.3359,0.12,0.9758899271946607
2153510,0.3923,0.8967,0.1162,-7.229,-5.1679,-3.3588,0.13,0.9856331061809968
2153510,0.3877,0.9026,0.1121,-7.3359,-4.8015,-3.1527,0.13,0.9887185949500494
2153520,0.3916,0.9067,0.1123,-7.3435,-5.0229,-3.1298,0.14,0.9940154626563914
2153520,0.3887,0.9124,0.1113,-6.9771,-5.0687,-3.1603,0.14,0.9979725146515809
2153530,0.3845,0.918,0.1108,-7.0153,-5.1908,-3.1298,0.15,1.0014194375984522
2153530,0.385,0.918,0.1106,-6.8321,-5.1145,-3.0305,0.15,1.0015894168769957
2153540,0.376,0.9207,0.1182,-6.7252,-4.9237,-3.1679,0.16,1.0015167147881257
2153540,0.3726,0.9199,0.1111,-6.6641,-4.9313,-3.4733,0.16,0.9986941373613846
2153550,0.3745,0.9224,0.1125,-6.4046,-4.8321,-3.4198,0.17,1.0018623957410517
2153550,0.3711,0.9209,0.1113,-6.4122,-4.6107,-3.9084,0.17,0.9990794312766128
2153560,0.3708,0.9204,0.113,-6.0763,-4.1298,-3.916,0.18,0.9986980524663098
2153560,0.3677,0.9207,0.1128,-5.9618,-4.0611,-4.3664,0.18,0.9978054018695228
2153570,0.3672,0.917,0.1189,-5.9695,-4.0992,-4.4427,0.19,0.994918112208236
2153570,0.3696,0.9241,0.1172,-5.9466,-3.8168,-4.6336,0.19,1.0021480978378394
2153580,0.3755,0.925,0.1262,-5.9313,-3.8473,-4.458,0.2,1.006256274514599
2153580,0.3762,0.9272,0.1194,-5.7786,-3.7557,-4.9389,0.2,1.0077115857228198
2153590,0.3755,0.9238,0.123,-5.626,-3.7863,-5.1832,0.21,1.0047565326983448
2153590,0.3806,0.9219,0.1262,-5.4046,-3.4962,-5.3588,0.21,1.005327016447882
2153600,0.3831,0.9248,0.1206,-5.6183,-3.6183,-5.2061,0.22,1.0082484862373957
2153600,0.3911,0.9233,0.1238,-5.5649,-3.3511,-5.771,0.22,1.0103309061886605
2153610,0.3877,0.9233,0.1257,-5.5496,-3.2748,-5.6031,0.23,1.009254512003786
2153610,0.3855,0.9153,0.1162,-5.374,-2.8702,-5.9924,0.23,0.9999433883975632
2153620,0.3831,0.9065,0.1162,-5.5038,-2.1527,-5.8855,0.24,0.9909643283186332
2153620,0.3794,0.9033,0.1072,-5.084,-1.9847,-6.1145,0.24,0.9855897168700575
2153630,0.384,0.9087,0.1052,-5.0229,-1.8931,-6.0611,0.25,0.9920981453465176
2153630,0.3855,0.915,0.1055,-4.6489,-1.626,-5.7023,0.25,0.9984815972265088
2153640,0.3855,0.9197,0.1067,-4.3817,-1.3282,-5.7023,0.26,1.0029173595067542
2153640,0.3828,0.9133,0.1042,-3.9237,-1.7786,-5.4885,0.26,0.9957461373261761
2153650,0.3831,0.9153,0.1121,-3.7481,-2.145,-5.3664,0.27,0.9985520066576402
2153650,0.3794,0.9155,0.1082,-3.7099,-2.7405,-5.0534,0.27,0.9968910923466012
2153660,0.3853,0.9111,0.1121,-2.8397,-3.1374,-4.5573,0.28,0.9955529669485196
2153660,0.394,0.9155,0.1182,-2.7786,-3.6565,-3.9313,0.28,1.0036670214767445
2153670,0.4038,0.9275,0.124,-2.5038,-4.5954,-3.3664,0.29,1.0191597961065773
2153670,0.3916,0.9248,0.1091,-2.0916,-4.6489,-3.1527,0.29,1.0102021629357165
2153680,0.3992,0.9226,0.1199,-1.2824,-4.4351,-2.7252,0.3,1.012386986285383
2153680,0.4094,0.9412,0.1372,-1.3359,-5.8015,-1.6947,0.3,1.0355141911147332
2153690,0.3967,0.9155,0.0955,-0.6641,-4.5038,-1.5954,0.31,1.0023130199693107
2153690,0.4004,0.9097,0.126,-0.1756,-4.6718,-1.6183,0.31,1.0018733702419682
2153700,0.3992,0.896,0.1157,-0.0916,-4.1221,-1.7557,0.32,0.9877059937046044
2153700,0.3972,0.8877,0.1138,0.0229,-3.8702,-1.6794,0.32,0.9791473688878504
2153710,0.3938,0.8811,0.1128,0.1756,-3.7557,-2.0229,0.33,0.9716684053729441
2153710,0.3894,0.877,0.1123,0.2977,-2.7939,-2.0229,0.33,0.9661121311731884
2153720,0.3928,0.8799,0.1233,-0.145,-3.0382,-1.9542,0.34,0.9714518721995444
2153720,0.396,0.8789,0.1218,-0.5802,-2.9389,-2.0076,0.34,0.9716565494041607
2153730,0.3879,0.8818,0.1223,-0.8244,-2.7176,-1.9618,0.35,0.9710792655597174
2153730,0.3892,0.8796,0.1245,-1.3435,-2.5267,-1.7252,0.35,0.9698830084087462
2153740,0.3967,0.8882,0.1345,-1.6718,-2.4275,-1.7328,0.36,0.9820185232468887
2153740,0.3999,0.8823,0.1274,-2.0,-2.3053,-1.4656,0.36,0.9770384127556091
2153750,0.4011,0.8826,0.1379,-2.2214,-2.3664,-1.3206,0.37,0.9792243767390598
2153750,0.4038,0.8804,0.1306,-2.5496,-2.5344,-1.2672,0.37,0.9773509912001931
2153760,0.3979,0.876,0.1289,-3.2137,-2.3664,-1.5191,0.38,0.9707294267714356
2153760,0.3972,0.8811,0.1394,-3.3053,-2.855,-1.1908,0.38,0.9764924014041277
2153770,0.4041,0.8926,0.1409,-3.9542,-3.3435,-1.1069,0.39,0.9898910950200531
2153770,0.4043,0.9014,0.1404,-3.8092,-3.6489,-1.1908,0.39,0.9978439807905843
2153780,0.4041,0.908,0.1379,-4.2061,-4.0,-1.2443,0.4,1.003382888034274
2153780,0.4004,0.9131,0.1411,-4.4275,-4.5573,-1.0229,0.4,1.0069662258487124
2153790,0.3984,0.9114,0.1326,-4.626,-4.3053,-1.5802,0.41,1.0034716139482969
2153790,0.3948,0.9119,0.1213,-4.3893,-4.0534,-1.4275,0.41,1.0010705969111269
2153800,0.3918,0.9119,0.1279,-4.374,-3.9389,-1.5344,0.42,1.000713375547664
2153800,0.3918,0.9067,0.1284,-4.3359,-3.8244,-1.7863,0.42,0.9960415101791691
2153810,0.3953,0.9038,0.1213,-4.6336,-3.8244,-1.6641,0.43,0.9938964835434323
2153810,0.396,0.8999,0.1228,-4.5038,-4.2595,-1.5954,0.43,0.9908157497738921
2153820,0.3977,0.8982,0.1167,-4.1985,-4.5038,-1.8168,0.44,0.9892155579043428
2153820,0.4011,0.895,0.1162,-4.4122,-4.6107,-1.542,0.44,0.9876277891999596
2153830,0.4038,0.8896,0.1138,-4.3511,-4.8855,-1.4427,0.45,0.9835614063188937
2153830,0.4045,0.8887,0.1091,-4.1298,-5.229,-1.3282,0.45,0.982502290073667
2153840,0.4011,0.8882,0.106,-4.2595,-5.1985,-1.1221,0.46,0.9803144648529879
2153840,0.4023,0.8867,0.104,-4.1221,-5.4733,-0.7939,0.46,0.9792334655229059
2153850,0.4036,0.884,0.1086,-3.9084,-5.3282,-0.6565,0.47,0.9778256081735639
2153850,0.397,0.8838,0.1121,-4.0305,-5.3817,-0.6336,0.47,0.9753347374107005
2153860,0.3965,0.8862,0.1101,-4.2366,-5.3282,-0.458,0.48,0.9770796794530117
2153860,0.3953,0.8818,0.1184,-4.4427,-5.2214,-0.4427,0.48,0.9735768536689849
2153870,0.3896,0.8821,0.1162,-4.5649,-5.2824,-0.5573,0.49,0.9712831770395284
2153870,0.3865,0.8796,0.1104,-4.7481,-4.8473,-0.2901,0.49,0.9670918105330021
2153880,0.3811,0.8774,0.1218,-5.2137,-5.1603,-0.1603,0.5,0.9643148915162515
2153880,0.3804,0.8767,0.1179,-5.1908,-5.2901,0.1527,0.5,0.9629161230346078
2153890,0.3796,0.873,0.1238,-5.3053,-5.1603,0.5725,0.51,0.9599747913356892
2153890,0.3813,0.8716,0.1189,-5.2061,-5.3893,0.5649,0.51,0.9587562046735344
2153900,0.3831,0.8728,0.1213,-5.0382,-5.8321,0.855,0.52,0.9608637468444733
2153900,0.3923,0.8687,0.1179,-5.1145,-6.1603,1.1527,0.52,0.9604370827909552
2153910,0.4033,0.8704,0.1091,-5.0763,-6.5802,1.3206,0.53,0.9654790831499147
2153910,0.4026,0.877,0.1062,-4.8473,-7.1145,1.3588,0.53,0.970821404790809
2153920,0.4048,0.8794,0.0989,-4.7634,-7.4733,1.4427,0.54,0.9731333978443037
2153920,0.4136,0.8884,0.0886,-4.2061,-8.0305,1.5496,0.54,0.9839560356032174
2153930,0.4253,0.8911,0.0786,-4.1756,-7.6107,2.0687,0.55,0.9905136344341758
2153930,0.4336,0.8997,0.0737,-4.4733,-6.8015,2.1679,0.55,1.0014493197361511
2153940,0.4536,0.9072,0.0718,-4.5267,-6.374,2.1832,0.56,1.0168185875563054
2153940,0.4592,0.9202,0.0574,-4.4733,-5.5191,2.4962,0.56,1.0300133203022181
2153950,0.4766,0.95,0.0671,-4.4885,-5.3588,3.6107,0.57,1.064964774065321
2153950,0.488,0.9746,0.0654,-4.4733,-5.5649,4.6718,0.57,1.0919094834279992
2153960,0.4893,1.0078,0.0471,-4.3969,-6.7252,6.1145,0.58,1.121291104040338
2153960,0.468,0.9961,-0.0173,-3.7023,-6.6031,7.7023,0.58,1.100699096029428
2153970,0.4771,1.0002,-0.0144,-2.771,-5.0763,9.0382,0.59,1.1082562023286855
2153970,0.4746,1.0056,0.0022,-2.1832,-4.8397,10.855,0.59,1.1119718341756684
2153980,0.4829,1.0093,0.0242,-2.3511,-4.3053,12.8015,0.6,1.1191356218081883
2153980,0.4685,1.0239,0.0618,-3.145,-4.3206,14.9771,0.6,1.1276890972249398
2153990,0.436,1.031,0.0898,-4.2366,-3.458,17.0382,0.61,1.1229964559160461
2153990,0.4011,1.0332,0.105,-5.3511,-1.0992,17.8397,0.61,1.113287227089218
2154000,0.3523,1.0229,0.0986,-6.0153,2.7786,18.5114,0.62,1.0863524566180167
2154000,0.3225,1.042,0.136,-7.0916,5.5344,19.4656,0.62,1.0992116493196387
2154010,0.2798,1.0249,0.1177,-7.9695,8.8931,18.4122,0.63,1.0689066095782174
