1150030,-0.1262,0.9575,0.0151,-2.5649,13.1832,-2.1298
1150030,-0.1260,0.9495,0.0117,-3.0840,13.5191,-1.8092
1150040,-0.1196,0.9526,0.0066,-3.2061,13.6565,-1.3969
1150040,-0.1250,0.9521,0.0181,-3.4962,13.9771,-1.3664
1150050,-0.1211,0.9551,0.0105,-3.8702,14.2595,-1.7099
1150050,-0.1243,0.9573,0.0088,-3.9237,14.5115,-1.5573
1150060,-0.1245,0.9590,0.0137,-4.0000,14.4504,-1.6718
1150060,-0.1204,0.9658,0.0059,-4.1221,14.7863,-1.2137
1150070,-0.1267,0.9734,0.0042,-4.3359,14.9313,-1.1832
1150070,-0.1187,0.9880,0.0081,-4.1374,14.6870,-0.9008
1150080,-0.1196,0.9941,0.0063,-4.3817,14.3588,-0.6718
1150080,-0.1233,1.0039,0.0059,-4.4962,13.9084,-0.6641
1150090,-0.1211,1.0112,0.0034,-4.8321,13.5191,-0.4809
1150090,-0.1257,1.0166,-0.0029,-4.6183,12.7252,-0.5191
1150100,-0.1248,1.0188,-0.0049,-4.5878,12.4809,-0.6107
1150100,-0.1221,1.0168,0.0032,-4.8168,11.7176,-0.5038
1150110,-0.1160,1.0083,-0.0039,-4.9695,11.4962,-0.3130
1150110,-0.1067,1.0005,-0.0225,-4.9542,11.3282,-0.1756
1150120,-0.0984,0.9922,-0.0303,-4.9160,11.1298,-0.1374
1150120,-0.1038,0.9766,-0.0398,-4.6031,11.7939,-0.3588
1150130,-0.1003,0.9622,-0.0400,-3.9771,11.8779,-0.8168
1150130,-0.1008,0.9460,-0.0422,-3.4809,11.5649,-0.7939
1150140,-0.0984,0.9307,-0.0459,-2.8092,11.4962,-1.0000
1150140,-0.0984,0.9192,-0.0364,-2.2137,11.1145,-1.2824
1150150,-0.0884,0.9075,-0.0264,-1.6947,10.1298,-1.4351
1150150,-0.0823,0.8940,-0.0176,-0.9466,8.8779,-1.3511
1150160,-0.0730,0.8850,0.0029,-0.5420,7.4733,-1.6336
1150160,-0.0730,0.8789,0.0132,-0.1374,6.2824,-1.9160
1150170,-0.0637,0.8762,0.0332,0.2214,4.8321,-1.6565
1150170,-0.0549,0.8782,0.0420,0.9695,3.2519,-2.0992
1150180,-0.0388,0.8911,0.0720,1.8015,1.5191,-2.0916
1150180,-0.0244,0.9065,0.0981,2.1756,-0.7023,-1.6107
1150190,-0.0132,0.9248,0.1177,2.0992,-3.1985,-1.1527
1150190,0.0015,0.9539,0.1597,1.5954,-6.3206,-0.2443
1150200,0.0112,0.9812,0.1978,0.3130,-9.5878,0.7099
1150200,0.0291,1.0105,0.2278,-1.5191,-12.9008,2.3206
1150210,0.0371,1.0376,0.2637,-4.1527,-16.3817,3.8244
1150210,0.0471,1.0598,0.2861,-7.1527,-19.4733,5.8397
1150220,0.0569,1.0815,0.3145,-10.9542,-22.7176,8.2443
1150220,0.0637,1.0916,0.3281,-15.0992,-25.5649,9.9847
1150230,0.0640,1.0872,0.3313,-19.3893,-27.7099,11.7634
1150230,0.0588,1.0813,0.3210,-23.5573,-28.4275,13.8702
1150240,0.0520,1.0698,0.3000,-26.9695,-27.8702,15.5573
1150250,0.0325,1.0444,0.2607,-29.6870,-26.4733,17.2824
1150250,0.0178,1.0254,0.2349,-32.5954,-25.0229,18.4122
1150260,0.0042,1.0085,0.2180,-34.4427,-24.4962,19.8244
1150260,-0.0115,0.9812,0.1917,-35.8626,-24.7405,20.2061
1150270,-0.0217,0.9631,0.1804,-36.6794,-25.2366,20.4122
1150270,-0.0415,0.9412,0.1770,-37.1298,-25.8092,20.1145
1150280,-0.0635,0.9221,0.1921,-37.6641,-27.3435,19.1450
1150280,-0.0818,0.9060,0.2170,-38.2977,-30.0763,17.7176
