1245620,0.3945,0.8340,0.4224,-4.2137,-1.9084,-3.1450
1245620,0.3879,0.8328,0.4177,-3.8702,-2.4580,-3.0840
1245630,0.3877,0.8293,0.4216,-3.6107,-2.2519,-2.9084
1245630,0.3806,0.8259,0.4260,-3.3359,-2.0687,-2.7481
1245640,0.3716,0.8225,0.4248,-2.9008,-2.5496,-2.4351
1245640,0.3699,0.8147,0.4265,-2.5496,-2.3359,-2.5267
1245650,0.3674,0.8093,0.4207,-2.5038,-2.6031,-2.4427
1245650,0.3716,0.8044,0.4221,-2.2672,-2.6489,-2.5191
1245660,0.3625,0.7976,0.4192,-2.2214,-2.6718,-2.7710
1245660,0.3677,0.7986,0.4155,-2.1374,-2.0229,-2.8015
1245670,0.3689,0.7964,0.4124,-1.9008,-1.7557,-2.9695
1245670,0.3713,0.7930,0.4207,-1.9160,-1.5191,-3.0229
1245680,0.3706,0.7913,0.4141,-1.7023,-1.4580,-3.1221
1245680,0.3752,0.7959,0.4219,-2.2977,-1.2519,-3.2366
1245690,0.3726,0.7939,0.4314,-2.4351,-1.2977,-3.1603
1245690,0.3767,0.7988,0.4272,-2.5115,-1.6794,-3.1069
1245700,0.3767,0.7935,0.4431,-2.7252,-1.3664,-2.9237
1245700,0.3843,0.7952,0.4343,-2.8779,-1.3511,-3.0534
1245710,0.3877,0.7925,0.4419,-2.9695,-1.0305,-2.9771
1245710,0.3899,0.7954,0.4375,-3.1374,-1.2290,-2.8702
1245720,0.3901,0.7988,0.4375,-3.2672,-0.6870,-2.7786
1245720,0.3928,0.7976,0.4504,-3.1527,-0.5725,-2.6031
1245730,0.3906,0.7964,0.4473,-3.3588,-0.6183,-2.6031
1245730,0.3918,0.7988,0.4387,-3.2137,-0.3206,-2.5878
1245740,0.3914,0.7979,0.4399,-3.8244,-0.0076,-2.9618
1245740,0.3870,0.8020,0.4304,-3.8779,0.3435,-3.7328
1245750,0.3840,0.8062,0.4377,-3.8855,0.0076,-3.8473
1245750,0.3750,0.8062,0.4382,-3.9084,-0.0763,-3.9847
1245760,0.3757,0.8057,0.4341,-4.0458,-0.4580,-4.3969
1245760,0.3755,0.8042,0.4333,-3.9466,-0.4122,-4.6183
1245770,0.3792,0.8013,0.4285,-4.2061,-0.5344,-4.4656
1245770,0.3831,0.8000,0.4243,-4.7863,-0.3359,-4.2977
1245780,0.3835,0.7888,0.4275,-4.6107,0.4198,-4.2443
1245780,0.3889,0.7717,0.4180,-4.9618,1.1908,-3.9008
1245790,0.3892,0.7612,0.4180,-5.2672,2.3206,-3.0992
1245790,0.3889,0.7373,0.4050,-5.3435,3.1145,-2.3130
1245800,0.4004,0.7151,0.4050,-6.2443,4.4656,-0.8702
1245800,0.4033,0.6892,0.3999,-6.6260,5.8092,0.2519
1245810,0.4153,0.6663,0.3862,-7.2824,7.6107,2.1221
1245810,0.4299,0.6460,0.3816,-8.1221,8.7710,4.0840
1245820,0.4512,0.6196,0.3899,-8.3282,9.8168,6.7099
1245820,0.4529,0.5986,0.4021,-8.5496,10.6565,10.1145
1245830,0.4604,0.5781,0.4148,-8.1221,11.3130,13.9084
1245830,0.4702,0.5647,0.4255,-7.6489,11.8626,18.3969
1245840,0.4785,0.5586,0.4458,-7.7023,12.7939,22.9160
1245840,0.4751,0.5559,0.4607,-7.7405,13.5954,27.0229
1245850,0.5049,0.5581,0.4810,-7.8550,13.8397,31.6336
1245850,0.5227,0.5679,0.5171,-8.5344,14.2061,36.6870
1245860,0.5601,0.5779,0.5488,-9.7481,14.3664,41.5191
1245860,0.6116,0.5632,0.5903,-11.7023,15.4809,47.1985
1245870,0.6494,0.5586,0.6335,-13.8092,16.1450,53.2672
1245870,0.7229,0.5557,0.6985,-16.6107,16.2366,60.3053
1245880,0.7488,0.5425,0.7283,-17.7481,14.6947,66.8244
1245880,0.7788,0.5305,0.7800,-18.8473,13.6794,74.1450
1245890,0.7517,0.4976,0.8604,-21.2061,12.5954,79.9389
1245890,0.6648,0.4810,0.9299,-24.2977,10.7710,84.1908
1245900,0.5510,0.4451,0.9761,-28.8779,9.7099,85.8244
1245900,0.4678,0.4294,1.0022,-34.4122,11.3130,85.6107
1245910,0.4299,0.4036,1.0100,-40.5191,15.7634,84.0534
1245920,0.4265,0.3777,0.9958,-45.3969,23.3969,81.9160
1245920,0.4087,0.3679,0.9851,-50.5573,31.6489,78.6489
1245930,0.4075,0.3267,0.9387,-53.9084,39.6489,73.8092
1245930,0.3970,0.3079,0.9089,-54.0687,44.0992,68.3740
1245940,0.3865,0.3030,0.8545,-55.0153,45.1069,61.6870
1245940,0.4053,0.3386,0.8289,-53.8626,44.4885,54.5802
1245950,0.4543,0.3210,0.7888,-52.9160,40.4046,47.5420
1245950,0.5183,0.2375,0.7703,-52.6336,36.6260,41.6794
1245960,0.5212,0.1860,0.7080,-49.7099,34.6107,34.9924
1245960,0.5176,0.1848,0.7517,-42.9618,30.0382,28.2443
1245970,0.5750,0.2014,0.7849,-33.3130,20.1145,22.2366
1245970,0.6233,0.2493,0.8315,-22.3053,11.5420,16.3130
1245980,0.6750,0.2993,0.8848,-12.5344,5.6641,10.9847
1245980,0.7451,0.3411,0.9426,-4.5802,1.3893,6.7557
1245990,0.8479,0.3062,0.9597,1.0992,0.0229,4.3130
1245990,0.8782,0.2847,1.0227,5.0305,-1.8397,0.2137
1246000,0.9128,0.3311,1.0425,9.4198,-4.2901,-4.5802
1246000,0.9204,0.3533,1.0137,13.5573,-7.0763,-9.2748
1246010,0.9775,0.4326,0.9468,17.8397,-9.9618,-13.1832
1246010,1.0237,0.5295,0.8982,25.6260,-15.2748,-16.6107
1246020,1.0789,0.6267,0.8438,35.8779,-23.1679,-19.4122
1246020,1.1333,0.7070,0.7080,45.8855,-27.5267,-21.5496
1246030,1.1042,0.7502,0.5476,54.5191,-24.4351,-23.9389
1246030,1.0278,0.7700,0.4343,61.6031,-16.6641,-27.8321
1246040,0.9956,0.7888,0.3252,67.0687,-6.2519,-32.1298
1246040,0.9702,0.7778,0.2080,72.0763,4.7863,-36.9618
1246050,0.9905,0.7717,0.0908,79.4962,18.1832,-40.5649
1246050,0.9309,0.7546,0.0242,88.9618,26.7023,-43.5573
1246060,0.7888,0.7451,-0.0349,103.4885,27.7786,-45.2672
1246060,0.5398,0.7317,-0.0400,121.9008,19.6870,-48.2824
1246070,0.2058,0.7148,0.0161,143.3893,6.4962,-54.1756
1246070,-0.0789,0.7395,0.1072,160.5954,-8.0305,-63.5649
1246080,-0.3328,0.7615,0.1980,173.0305,-18.3435,-75.1145
1246080,-0.5498,0.7927,0.2979,176.1603,-22.0840,-88.9389
1246090,-0.6360,0.8059,0.2607,174.8473,-15.3817,-102.0076
1246090,-0.5115,0.8569,0.0530,175.8855,2.1908,-108.2061
1246100,-0.4614,0.8286,-0.1353,181.4504,18.2977,-110.5343
1246110,-0.3333,0.8962,-0.2395,185.1374,22.7634,-108.9924
1246110,-0.3416,0.8970,-0.3213,188.3512,18.0458,-107.7405
1246120,-0.5579,0.9280,-0.4124,194.0000,3.7405,-110.4580
1246120,-0.8291,0.9229,-0.4124,199.3130,-21.4962,-121.8931
1246130,-1.0476,0.9321,-0.4900,207.0611,-59.6794,-131.6870
1246130,-0.9089,0.9531,-0.7056,214.5038,-86.5191,-132.2214
1246140,-0.8982,0.9932,-0.8965,215.8397,-77.3588,-129.2214
1246140,-0.8853,0.9775,-0.5657,205.9313,-59.8168,-136.8779
