timestamp_ms,ax,ay,az,gx,gy,gz,tempo_s,a_res
1735160,0.4878,0.792,0.1135,-50.4351,-54.5267,-31.4351,0.0,0.937067281469159
1735160,0.4812,0.7993,0.1216,-47.9237,-53.7557,-30.458,0.0,0.940861567925909
1735170,0.4827,0.8025,0.1184,-45.3206,-53.458,-29.6336,0.01,0.9439407290714815
1735180,0.4763,0.8015,0.1282,-42.9542,-53.1908,-29.4198,0.02,0.9411159227215317
1735180,0.4812,0.7979,0.1379,-40.7023,-52.9695,-29.0458,0.02,0.9419205168165731
1735190,0.4768,0.7971,0.1455,-39.5344,-52.8015,-29.2977,0.03,0.9401472756967388
1735190,0.4836,0.7947,0.1541,-38.6336,-52.6947,-29.6336,0.03,0.9429548557592775
1735200,0.4763,0.7949,0.167,-38.6183,-52.3969,-30.1679,0.04,0.9416032604021718
1735200,0.4746,0.7886,0.1672,-39.0458,-51.6489,-30.9313,0.04,0.9354629655951111
1735210,0.488,0.791,0.1479,-39.145,-50.9389,-31.8626,0.05,0.9411160449168848
1735210,0.5212,0.7739,0.1467,-37.7099,-48.4809,-32.0305,0.05,0.9445059766883427
1735220,0.4915,0.8096,0.1575,-38.7939,-47.8092,-33.3359,0.06,0.9601201279006706
1735220,0.4839,0.8306,0.1482,-39.0458,-46.3664,-33.6412,0.06,0.9726349829201086
1735230,0.4736,0.8567,0.1531,-39.5496,-46.6641,-34.2061,0.07,0.9907933487867185
1735230,0.4805,0.8762,0.1489,-39.9466,-46.4351,-34.626,0.07,1.0103355383237789
1735240,0.4871,0.8835,0.1147,-39.542,-44.2901,-34.6412,0.08,1.0153791163895385
1735240,0.467,0.9065,0.123,-38.7328,-43.9542,-34.9084,0.08,1.0271125790291928
1735250,0.4919,0.9263,0.1191,-38.2366,-43.5496,-34.8931,0.09,1.0555482509103977
1735260,0.5059,0.9478,0.126,-38.229,-42.5725,-34.5573,0.1,1.0817280850564988
1735260,0.5117,0.9539,0.1174,-38.8779,-41.3893,-34.0763,0.1,1.0888272865794648
1735270,0.5078,0.9431,0.1257,-37.5725,-40.5649,-33.2443,0.11,1.0784706486502078
1735270,0.5166,0.9556,0.1577,-36.1985,-38.0229,-32.2214,0.11,1.097686754042336
1735280,0.5171,0.9502,0.1838,-34.5267,-35.8931,-30.8092,0.12,1.0972943497530643
1735280,0.5291,0.9492,0.1958,-32.5954,-33.7939,-29.4275,0.12,1.1042033734779115
1735290,0.5151,0.9451,0.2109,-30.9924,-29.7099,-27.8473,0.13,1.0968230623031228
1735290,0.5164,0.9294,0.2395,-27.1908,-27.084,-25.8321,0.13,1.0898686021718398
1735300,0.5437,0.9087,0.2546,-28.0153,-28.6336,-25.5344,0.14,1.0891127306206645
1735300,0.5469,0.9048,0.1865,-29.8397,-26.9008,-25.855,0.14,1.073566439490356
1735310,0.5444,0.8838,0.2144,-29.6489,-25.8702,-22.855,0.15,1.0599250728235463
1735310,0.5537,0.8447,0.2629,-24.1603,-19.4046,-19.4351,0.15,1.043656164644276
1735320,0.5527,0.8335,0.2852,-18.6336,-18.2977,-16.4427,0.16,1.0399704707346262
1735320,0.5491,0.835,0.3049,-16.1298,-13.2519,-14.229,0.16,1.0448443998988557
1735330,0.51,0.8115,0.3269,-14.9008,-8.084,-11.9084,0.17,1.0126676947547997
1735330,0.5088,0.8137,0.3105,-13.4046,-5.4504,-10.2901,0.17,1.0086601905498205
1735340,0.5112,0.8137,0.2947,-10.9084,-3.4122,-8.2137,0.18,1.0051274645536254
1735340,0.5112,0.8181,0.2878,-8.4122,-1.2137,-6.3359,0.18,1.0066985099820105
1735350,0.5093,0.821,0.2952,-6.2214,1.3435,-4.5267,0.19,1.0102329087888593
1735350,0.4988,0.8289,0.2925,-4.5954,3.3969,-2.7557,0.19,1.010659636079328
1735360,0.5125,0.8359,0.3066,-3.7863,3.8931,-1.2672,0.2,1.0273210890466524
1735360,0.5032,0.8455,0.2803,-3.4962,4.1908,-0.3664,0.2,1.023058444078343
1735370,0.5063,0.8452,0.2734,-2.8244,4.7634,0.2748,0.21,1.022472635330648
1735370,0.5049,0.8416,0.2698,-2.3893,6.1298,1.0458,0.21,1.0178440990642919
1735380,0.5007,0.8337,0.281,-2.0382,6.4351,1.7557,0.22,1.012283152087399
1735380,0.4993,0.835,0.2949,-1.7405,6.7099,2.0763,0.22,1.0166078398281218
