timestamp_ms,ax,ay,az,gx,gy,gz,tempo_s,a_res
1284700,0.4011,0.7739,0.4888,-8.6183,4.7099,-1.7481,0.0,0.9993637275787031
1284700,0.4045,0.7727,0.4895,-9.0687,3.4962,-2.145,0.0,1.0001478840651516
1284710,0.417,0.7688,0.4836,-9.9313,3.1145,-2.6489,0.01,0.9994055232987258
1284710,0.428,0.7639,0.488,-11.3893,2.8702,-3.1069,0.01,1.0024326461164361
1284720,0.4407,0.749,0.4773,-11.9847,2.8779,-3.2061,0.02,0.991480095614632
1284720,0.4524,0.7493,0.4583,-11.3511,2.3053,-3.1908,0.02,0.9880056376357373
1284730,0.4651,0.7512,0.4534,-10.1298,2.7939,-2.9542,0.03,0.9930715029644138
1284730,0.4688,0.7429,0.4558,-9.3511,2.5878,-2.5802,0.03,0.9896602902006324
1284740,0.4741,0.7388,0.4519,-8.0382,2.8626,-2.3664,0.04,0.9873245970804131
1284740,0.4731,0.7429,0.4524,-6.0534,3.6107,-1.8626,0.04,0.9901463427190952
1284750,0.4666,0.7539,0.4587,-4.1603,4.1069,-1.7481,0.05,0.9982416841627082
1284750,0.4622,0.7703,0.4617,-2.1298,4.9618,-1.2824,0.05,1.010028623356784
1284760,0.4585,0.7815,0.4639,-0.2137,6.0992,-1.5038,0.06,1.0179232338442816
1284760,0.4583,0.8032,0.4565,1.6336,7.229,-1.3206,0.06,1.0312911228164432
1284770,0.4631,0.8225,0.4412,3.5191,7.6107,-1.4733,0.07,1.0419334431718756
1284770,0.4751,0.8306,0.4241,5.3282,7.8626,-1.5344,0.07,1.0466504574116422
1284780,0.4956,0.8354,0.4014,6.6641,7.3359,-1.8397,0.08,1.0510159275672277
1284780,0.5293,0.8296,0.3674,7.2977,6.2748,-1.6947,0.08,1.0504177311907867
1284790,0.5681,0.814,0.3474,8.1221,5.6794,-1.8397,0.09,1.0516750306059377
1284790,0.6104,0.7952,0.3474,8.2748,4.5191,-1.3359,0.09,1.060951440924607
1284800,0.6489,0.7812,0.3638,8.3359,2.8855,-0.5573,0.1,1.0787469999958286
1284800,0.6709,0.7603,0.4097,7.5573,1.0992,0.8626,0.1,1.0936256169274747
1284800,0.7017,0.7451,0.4712,6.1374,-1.4504,2.458,0.1,1.1267592200643402
1284810,0.7234,0.7339,0.5254,4.0992,-4.6412,4.5954,0.11,1.1567030431359642
1284810,0.7478,0.7083,0.5732,1.1756,-7.0534,7.4885,0.11,1.1787501728525855
1284820,0.7695,0.6787,0.6206,-1.771,-8.5573,11.2443,0.12,1.1991281416095614
1284820,0.7446,0.6318,0.6655,-5.8397,-9.6336,15.542,0.12,1.1817320550784767
1284830,0.7166,0.5862,0.6594,-9.855,-8.7557,19.7023,0.13,1.1366417025606619
1284830,0.6653,0.5415,0.6597,-13.5344,-5.7786,23.7328,0.13,1.08215083514268
1284840,0.6436,0.5254,0.6956,-17.0382,-1.1985,28.6489,0.14,1.0835707083527129
1284840,0.6042,0.4861,0.7483,-20.3282,1.855,32.8168,0.14,1.077638037561778
1284850,0.5789,0.4648,0.7947,-23.8855,3.6565,36.5802,0.15,1.0875257881999856
1284850,0.541,0.4058,0.8167,-26.7786,5.3053,41.145,0.15,1.060355379106458
1284860,0.4988,0.3469,0.8445,-29.0763,6.2061,44.5725,0.16,1.0403467210502468
1284860,0.4475,0.2834,0.8508,-30.3206,7.9389,48.2748,0.16,1.002213774601008
1284870,0.4048,0.2026,0.8525,-31.7786,10.7023,50.9542,0.17,0.9652284962639676
1284880,0.3811,0.1428,0.8479,-32.2061,14.2824,53.7863,0.18,0.9405123391003438
1284880,0.3389,0.0691,0.8264,-32.7023,18.5878,55.9847,0.18,0.8958599109235774
1284890,0.311,0.0215,0.8359,-32.3588,21.7634,57.3282,0.19,0.8921390362493954
1284890,0.2981,-0.0127,0.8196,-33.1679,24.8702,59.626,0.19,0.8722207633391904
1284900,0.2559,-0.0627,0.8093,-33.4733,27.8702,61.0229,0.2,0.8511066854396104
1284900,0.2385,-0.1086,0.7876,-32.9466,29.6183,61.7405,0.2,0.8300541970257123
1284910,0.2119,-0.1533,0.793,-31.5573,31.5114,60.4275,0.21,0.8350158681126965
1284910,0.2322,-0.1614,0.7786,-31.2977,34.8397,58.9542,0.21,0.8283626983393204
1284920,0.2449,-0.1775,0.7957,-32.5267,38.9389,56.6107,0.22,0.8512465858962371
1284920,0.2864,-0.1953,0.7793,-34.3511,43.5267,54.4656,0.22,0.8529217666351351
1284930,0.3521,-0.2019,0.7983,-36.9237,47.0153,51.0076,0.23,0.8955562014748154
1284930,0.4294,-0.2056,0.802,-39.1908,48.8931,48.687,0.23,0.9326627043041874
1284940,0.5056,-0.1917,0.8301,-40.8015,49.1145,46.626,0.24,0.9906796959663602
1284940,0.595,-0.1477,0.8301,-41.0916,44.9924,44.4198,0.24,1.0319429732305947
1284950,0.6404,-0.0994,0.8459,-39.9847,39.084,42.229,0.25,1.0656168776816553
1284950,0.6985,-0.0286,0.8738,-37.8168,30.7252,40.1908,0.25,1.1190382701230552
1284960,0.7285,0.0249,0.8833,-36.0076,20.9847,39.0916,0.26,1.1452297367777349
1284960,0.769,0.0942,0.8999,-32.7863,10.9084,35.6641,0.26,1.1874572202820615
1284970,0.7822,0.1584,0.9241,-29.313,-0.3282,32.9847,0.27,1.2210193323612857
1284970,0.8459,0.2197,0.8916,-24.229,-8.9695,29.3053,0.27,1.2485052903372096
1284980,0.865,0.241,0.8982,-20.3053,-15.4275,25.5038,0.28,1.2700666281734987
1284980,0.8938,0.2891,0.9019,-15.6031,-20.2824,21.8855,0.28,1.3022599049344952
1284990,0.9473,0.3501,0.8848,-12.9695,-21.542,17.3969,0.29,1.3426907089869953
1284990,1.0022,0.3936,0.8872,-11.0534,-20.0687,12.7863,0.29,1.3951521924148633
1285000,1.051,0.4219,0.8708,-9.0763,-17.8626,9.3817,0.3,1.4285983515320182
1285000,1.0784,0.4597,0.8813,-7.8321,-17.3053,6.1374,0.3,1.4666152665235692
1285010,1.0896,0.457,0.845,-4.0916,-18.855,3.5954,0.31,1.452619069129963
1285010,1.114,0.4597,0.8389,2.0534,-23.0382,1.084,0.31,1.468357347514562
1285020,1.1001,0.4578,0.8401,10.6641,-31.0076,-2.3893,0.32,1.4579330780251885
1285020,1.1296,0.491,0.8491,19.5725,-39.0611,-6.1832,0.32,1.4960106851222688
1285030,1.1521,0.5439,0.8542,27.7176,-48.6107,-10.5267,0.33,1.533890237272537
1285030,1.196,0.5901,0.844,33.229,-55.5344,-15.3359,0.33,1.578280713307997
1285040,1.2419,0.6206,0.8359,37.3817,-59.1374,-19.4809,0.34,1.6205519985486427
1285050,1.2046,0.6431,0.8013,39.7252,-61.771,-24.229,0.35,1.5832625998235417
1285050,1.1851,0.6465,0.7168,40.4122,-59.916,-30.3435,0.35,1.5284719493664252
1285060,1.1738,0.666,0.6143,40.0763,-56.6641,-36.4733,0.36,1.4828104835075857
1285060,1.1741,0.6833,0.5083,37.7557,-52.6947,-42.458,0.36,1.4504408260939154
1285070,1.1841,0.7109,0.3569,34.8244,-46.4122,-48.3817,0.37,1.426481415932223
1285070,1.1853,0.7271,0.2578,34.4885,-41.7099,-55.1069,0.37,1.4142387846470623
1285080,1.1926,0.7498,0.197,38.9237,-41.9695,-62.0611,0.38,1.4224288382903378
1285080,1.1631,0.7693,0.1787,50.4351,-50.4198,-69.7634,0.38,1.4059010598189334
1285090,1.0952,0.8237,0.2432,63.0534,-63.0534,-77.458,0.39,1.3917941550387398
1285090,0.9854,0.8733,0.3181,73.4275,-73.9695,-86.0229,0.39,1.3545677022578089
1285100,0.8206,0.9255,0.3723,83.2137,-77.3588,-95.8168,0.4,1.2917205193074854
1285100,0.6016,0.9846,0.4343,94.9924,-77.9084,-106.3817,0.4,1.2328731524370218
1285110,0.4019,0.999,0.468,113.6336,-79.2824,-115.9695,0.41,1.1741160973259843
1285110,0.1951,1.0625,0.4849,140.2519,-79.5878,-125.145,0.41,1.1841023055462734
1285120,-0.0107,1.1284,0.3425,170.0534,-68.7099,-133.3282,0.42,1.1792825361210095
1285120,-0.1309,1.175,0.0906,198.8626,-34.374,-138.1069,0.42,1.185735286647066
1285130,-0.303,1.1816,-0.127,222.3359,15.8931,-140.6794,0.43,1.2264242985198883
1285140,-0.533,1.2107,-0.1316,245.0,49.1985,-142.855,0.44,1.329361519677774
1285140,-0.8914,1.1772,-0.0938,250.1298,55.2137,-150.5267,0.44,1.4795919167121725
1285150,-1.1365,1.1602,-0.22,250.1298,51.229,-162.3435,0.45,1.6389314476206747
1285150,-1.3027,1.0889,-0.4475,250.1298,31.7328,-169.4657,0.45,1.755843600666073
1285160,-1.5078,1.0818,-0.6707,250.1298,-0.7939,-178.6412,0.46,1.9732183280113735
1285160,-1.4092,1.0769,-0.7,250.1298,-34.8779,-179.9924,0.46,1.90671399271102
1285170,-1.2654,0.9998,-0.4543,250.1298,-70.0687,-177.3893,0.47,1.6754777497776567
1285170,-0.8562,0.9226,-0.4741,250.1298,-78.9618,-171.3282,0.47,1.345005579914076
1285180,-1.0503,0.5178,-0.1238,250.1298,-67.374,-179.2443,0.48,1.1775285007166494
1285180,-1.1665,0.3418,0.2131,250.1298,-60.3435,-191.7939,0.48,1.2340831009295932
1285190,-1.0261,0.3669,-0.0198,233.4886,-55.916,-218.6947,0.49,1.0899031424856063
1285200,-0.8398,0.4224,-0.0662,208.3359,3.1756,-236.5267,0.5,0.9423737262890981
1285200,-0.7163,0.6072,0.021,176.3893,90.6565,-250.1374,0.5,0.9392648880906812
1285210,-0.6919,0.8069,0.6565,122.7939,184.9389,-250.1374,0.51,1.2493220041286395
1285210,-0.5371,1.1213,1.2966,64.4885,219.5191,-250.1374,0.51,1.7963745878852773
1285220,0.082,1.5815,1.7915,10.6718,174.771,-250.1374,0.52,2.391095669353278
1285220,0.6897,1.8318,1.6274,-37.9542,128.4198,-198.7481,0.52,2.5455074327135643
1285230,0.8916,1.8706,1.6179,-72.313,83.9389,-131.2519,0.53,2.629010332805864
1285230,1.2764,1.9912,1.0977,-66.5115,77.4427,-54.4809,0.53,2.6074929894440753
1285240,1.1343,1.874,1.5344,-32.9695,126.3969,17.1985,0.54,2.6744898298554065
1285240,1.5291,1.9999,1.5334,-11.5649,181.3817,84.542,0.54,2.9477215574066693
1285250,1.2068,1.6018,1.8003,12.1298,240.9542,142.3588,0.55,2.695034242825126
1285250,1.0828,1.3049,1.4441,42.8397,250.1298,164.9542,0.55,2.227250470872102
1285260,0.6892,0.95,1.0588,78.626,250.1298,168.3817,0.56,1.5806815239003713
1285260,0.5669,0.6289,0.7549,133.2672,250.1298,135.4046,0.56,1.1343565709246806
1285270,0.7537,0.6577,0.8745,164.3817,250.1298,119.6565,0.57,1.3286772482435303
1285280,0.6484,0.5281,0.7161,175.9847,250.1298,112.5267,0.58,1.1009592998835152
1285280,0.645,0.6819,0.8206,144.3512,250.1298,118.8092,0.58,1.2467545748863327
1285290,0.5737,0.6531,0.5457,114.0153,250.1298,124.3282,0.59,1.0263818928644444
1285290,0.8855,0.8906,0.2063,108.0153,250.1298,161.4657,0.59,1.2727286827914266
1285300,1.1489,0.998,-0.0291,121.2519,250.1298,190.8702,0.6,1.522111040627457
1285300,1.0591,0.853,-0.0532,148.2519,250.1298,178.0611,0.6,1.3609305823589974
1285310,1.0154,1.0989,0.3257,183.9924,250.1298,134.4733,0.61,1.5312409542589958
1285310,1.2212,1.9614,0.8203,229.2901,250.1298,89.0534,0.61,2.451797603800118
1285320,1.0457,1.9999,1.5244,235.1603,250.1298,23.2901,0.62,2.7233956488178506
1285320,1.1382,1.9999,1.9999,217.7481,214.0229,-29.313,0.62,3.048720921960552
1285330,0.8669,1.9999,1.9999,196.3664,157.5114,-54.7405,0.63,2.9581608526244816
1285330,0.5574,1.9999,1.9999,178.2519,100.1985,-60.5191,0.63,2.8826888108153472
1285340,0.7197,1.9999,1.9999,189.3512,87.6107,-52.7863,0.64,2.9184187687855903
1285340,0.9858,1.9999,1.8435,212.542,88.0763,-28.374,0.64,2.8930768914773073
1285350,0.8633,1.8582,1.8557,241.855,65.7405,-13.3511,0.65,2.7643835877099256
1285350,0.7358,1.6494,1.9999,250.0382,36.7176,-16.2824,0.65,2.694721137706089
1285360,0.6182,1.5378,1.9075,229.1145,30.2519,-26.3053,0.66,2.526965834751234
1285360,0.4102,1.511,1.8369,201.8397,29.7405,-33.9466,0.66,2.413625209099375
1285370,0.3208,1.4885,1.9763,176.9618,29.3664,-43.0382,0.67,2.4948560239019804
1285380,0.374,1.3774,1.9999,144.2901,33.0076,-51.2214,0.68,2.456971055995573
1285380,0.4915,1.2383,1.9999,98.2137,30.3588,-50.5802,0.68,2.403031241994161
1285390,0.417,1.0571,1.9999,56.9847,25.8321,-54.3817,0.69,2.3002063863923166
1285390,0.6907,0.8254,1.9999,22.2061,11.5038,-43.8168,0.69,2.2711124278643715
1285400,0.741,0.5002,1.9999,-2.145,-9.4275,-28.4275,0.7,2.1906348509050977
1285400,0.6816,0.1748,1.9468,-17.7481,-32.3969,-9.145,0.7,2.0700637284876042
1285410,0.5554,-0.032,1.7258,-33.7634,-64.5115,8.8702,0.71,1.8132508927338213
1285410,0.301,-0.2393,1.2708,-51.0611,-92.4427,15.0153,0.71,1.3277040822412198
1285420,0.0996,-0.209,1.0166,-62.0687,-99.7023,6.6183,0.72,1.042629713752682
1285420,0.0312,-0.2068,0.9673,-68.3282,-99.5878,-1.7939,0.72,0.9896509334103617
1285430,-0.0505,-0.3447,0.9673,-78.542,-88.7863,-11.1985,0.73,1.0281233534941223
1285430,-0.1848,-0.4617,1.0583,-97.7863,-79.3282,-18.3282,0.73,1.1693232316173316
1285440,-0.2622,-0.552,1.1155,-122.1908,-70.229,-28.9237,0.74,1.2719249545472404
1285440,-0.2373,-0.6228,1.0903,-146.6412,-67.3511,-41.1069,0.74,1.2778674500901885
1285450,-0.1401,-0.5859,1.0979,-168.5114,-74.6641,-48.1679,0.75,1.25231434951453
1285450,0.0015,-0.5542,0.9753,-184.7786,-93.4046,-46.2443,0.75,1.1217619979300422
1285460,0.0989,-0.5537,0.8645,-194.3206,-115.8702,-39.4885,0.76,1.031370520230242
1285470,0.1758,-0.4905,0.8433,-205.7176,-139.4809,-35.1298,0.77,0.9912874356108828
1285470,0.2891,-0.4509,0.8455,-213.6107,-162.4962,-30.145,0.77,1.0008795481974841
1285480,0.4165,-0.4119,0.699,-221.5802,-173.2748,-18.0992,0.78,0.9119949890213213
1285480,0.7969,-0.2883,0.5227,-213.1908,-135.5954,4.458,0.78,0.9956815705836882
1285490,0.6511,-0.0771,0.719,-223.145,-130.5878,19.7863,0.79,0.9730553016144561
1285490,0.6174,0.1536,0.4346,-222.8931,-99.8244,30.4656,0.79,0.7704887280161858
1285500,0.3315,0.2009,0.1604,-211.0611,-86.1832,36.626,0.8,0.41950115613666666
1285500,0.1943,0.354,-0.1069,-185.458,-63.916,28.9313,0.8,0.417727303393015
1285510,0.2236,0.7864,-0.1375,-164.6336,-34.6947,21.1298,0.81,0.8290525737249719
1285510,-0.2229,0.9465,0.1482,-164.5267,-0.3969,-3.2977,0.81,0.9836208110852475
1285520,-0.2539,0.8711,0.2686,-182.626,62.9466,-52.6412,0.82,0.9462697184207048
1285530,0.0371,0.3389,0.2412,-181.4351,53.0916,-72.3206,0.83,0.41762071308784476
1285530,-0.5259,-0.4797,1.0247,-207.916,-61.7634,-101.8779,0.83,1.2476750338128915
1285540,0.1079,-0.7234,0.5803,-234.2366,-113.229,-96.1908,0.84,0.9336477172895568
1285540,-0.0471,-1.0161,0.2554,-239.0382,-111.5496,-80.0458,0.84,1.048764406337286
1285550,-0.7507,-0.8313,1.0762,-250.1374,-143.1756,-94.4657,0.85,1.553324376941275
1285550,-0.9199,-0.0928,1.438,-250.1374,-198.0916,-108.6947,0.85,1.7095823612800878
1285560,-0.4797,0.6599,1.4067,-250.1374,-250.1374,-86.9084,0.86,1.6261565084579037
1285560,-0.553,0.6331,1.2603,-250.1374,-250.1374,-63.3969,0.86,1.5149193707917263
1285570,-0.9019,0.5771,1.7227,-250.1374,-250.1374,-63.3359,0.87,2.0283400380606795
1285580,-0.5254,0.7112,1.8704,-250.1374,-250.1374,-52.6947,0.88,2.0688757236721593
1285580,0.1509,0.9441,1.7542,-250.1374,-250.1374,-10.4427,0.88,1.997827134664058
1285590,0.3547,1.2402,1.72,-250.1374,-250.1374,47.5802,0.89,2.149955378606728
1285590,0.1899,1.5286,1.8594,-250.1374,-250.1374,82.6183,0.89,2.4145493016296022
1285600,-0.0127,1.9915,1.7878,-250.1374,-250.1374,99.5725,0.9,2.676277709805169
1285600,0.2419,1.9999,1.9999,-250.1374,-250.1374,118.1603,0.9,2.838611567298351
1285610,0.7231,1.9999,1.9999,-250.1374,-250.1374,135.6565,0.91,2.919259089221099
1285610,1.8291,1.9999,1.9999,-250.1374,-250.1374,159.3435,0.91,3.368205283233194
1285620,1.9999,1.9999,1.9999,-250.1374,-235.4657,132.2061,0.92,3.463928410056998
1285620,1.9999,1.9999,1.9999,-250.1374,-83.0382,129.6183,0.92,3.463928410056998
1285630,1.9226,1.9999,1.9999,-250.1374,-61.3893,171.7099,0.93,3.419881690936106
1285640,1.4026,1.9999,1.9999,-250.1374,-98.687,204.4275,0.94,3.156974307782691
1285640,0.176,1.2302,-1.6638,-250.1374,-61.313,197.374,0.94,2.0766796767917772
1285650,-0.8135,0.3467,-2.0,-250.1374,6.9924,166.7023,0.95,2.186774597437971
1285650,0.0581,0.7234,-2.0,-250.1374,68.3282,120.626,0.95,2.127600331359252
1285660,1.2039,1.1453,-0.1274,-250.1374,67.5191,119.7863,0.96,1.6665287456266693
1285660,1.6101,1.1409,1.1836,-240.5878,-14.7023,130.916,0.96,2.301083175376327
1285670,1.9999,1.3262,1.645,-214.626,-112.6489,141.9847,0.97,2.9093695966652295
1285670,1.9999,1.2764,1.1763,-200.0,-149.3435,155.5649,0.97,2.648108506085051
1285680,1.7532,1.0193,0.2952,-159.9847,-114.9466,160.8626,0.98,2.049347644983642
1285680,1.1592,0.8696,0.5271,-106.1985,-93.9618,152.8321,0.98,1.5420062289108951
1285690,1.0125,1.0537,0.2715,-52.4122,-131.145,140.5725,0.99,1.4863216980182992
1285690,0.7886,1.3516,-0.0188,-13.3893,-138.1908,132.0229,0.99,1.5649491876735167
1285700,-0.0493,1.4939,-0.1821,9.0076,-136.1908,115.7481,1.0,1.5057649584181456
1285710,-0.7708,1.531,-0.3679,34.4122,-128.4657,85.4427,1.01,1.7531240828874606
1285710,-1.5864,1.3574,-0.2739,57.9542,-91.3359,44.3053,1.01,2.10575899143278
1285720,-2.0,1.4521,0.2759,60.1069,-37.3359,7.6489,1.02,2.4869087679285706
1285720,-2.0,1.311,0.4397,63.9924,9.7252,-0.2443,1.02,2.431472206298069
1285730,-2.0,1.073,0.0415,75.4122,67.9389,-16.7405,1.03,2.2700333147335083
1285730,-1.1841,0.9519,-1.1021,90.6947,156.0534,-5.4885,1.03,1.8769205710418329
1285740,-0.7839,0.4927,-1.9712,116.8702,249.1832,11.0687,1.04,2.1778158645762504
1285740,-1.3755,0.376,-1.7336,168.9084,250.1298,29.5344,1.04,2.2447149507231425
1285750,-2.0,0.3936,-0.3577,219.2366,167.6107,25.2137,1.05,2.0695096641475246
1285750,-2.0,0.1631,0.2302,250.1298,8.3053,-3.0229,1.05,2.019800398554273
1285760,-2.0,-0.2334,0.1313,250.1298,-80.2748,-20.4046,1.06,2.017849164333152
1285760,-1.8064,-0.4883,0.2837,250.1298,-96.8779,-36.1221,1.06,1.8926181706831413
1285770,-0.9326,-0.5435,0.759,249.0458,-91.145,-47.1756,1.07,1.3195514427258985
1285770,-0.478,-0.5842,0.8728,203.5649,-87.2366,-61.916,1.07,1.1539295819069724
1285780,0.125,-0.4834,0.5881,166.5343,-83.9008,-80.4122,1.08,0.7714675430632192
1285790,0.6099,-0.3845,0.3206,144.6107,-76.5573,-83.4427,1.09,0.7890517220055983
1285790,0.8059,-0.438,0.1831,139.7023,-65.0992,-82.0458,1.09,0.9353311819884975
1285800,0.7322,-0.4478,0.135,142.0305,-55.2824,-86.5343,1.1,0.868830639422897
1285800,0.5752,-0.395,0.1292,149.916,-51.084,-97.2443,1.1,0.7096285507221367
1285810,0.5579,-0.1809,0.1106,154.4886,-60.9008,-109.4351,1.11,0.5968329582052251
1285810,0.5671,-0.0771,-0.1292,156.9542,-60.145,-117.5573,1.11,0.5867192343872835
